path,data_role,voice_fake,voice_present,source,generator,voice_fake_score
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0180.wav,train,1,1,wavefake_ajay,WF3,0.7506820559501648
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0438.wav,train,1,1,wavefake_ajay,WF3,0.7413758635520935
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0440.wav,train,1,1,wavefake_ajay,WF6,0.7361888289451599
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0346.wav,train,1,1,wavefake_ajay,WF4,0.735211968421936
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0147.wav,train,1,1,wavefake_ajay,WF3,0.7792636752128601
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0165.wav,train,1,1,wavefake_ajay,WF2,0.7525838613510132
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0152.wav,train,1,1,wavefake_ajay,WF4,0.7400452494621277
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0153.wav,train,1,1,wavefake_ajay,WF3,0.7399387359619141
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0412.wav,train,1,1,wavefake_ajay,WF3,0.7349755167961121
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0153.wav,train,0,1,wavefake_ajay,R,0.7373122572898865
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav,train,0,1,wavefake_ajay,R,0.7465164065361023
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ027-0128.wav,train,1,1,wavefake_ajay,WF3,0.7325909733772278
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0425.wav,train,1,1,wavefake_ajay,WF5,0.7402462363243103
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0430.wav,train,1,1,wavefake_ajay,WF5,0.7333104610443115
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0241.wav,train,1,1,wavefake_ajay,WF4,0.7322885394096375
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0109_WF3_1.wav,train,1,1,wavefake_ajay,WF3,0.7360188961029053
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ034-0045.wav,train,1,1,wavefake_ajay,WF6,0.7444708347320557
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0008.wav,train,1,1,wavefake_ajay,WF3,0.738059401512146
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0360.wav,train,0,1,wavefake_ajay,R,0.7353411912918091
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0278.wav,train,1,1,wavefake_ajay,WF4,0.7338287234306335
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0004.wav,train,1,1,wavefake_ajay,WF3,0.7439481616020203
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0008.wav,train,1,1,wavefake_ajay,WF2,0.738715648651123
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0271.wav,train,1,1,wavefake_ajay,WF4,0.7410117387771606
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0385.wav,train,1,1,wavefake_ajay,WF3,0.7428956031799316
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0003.wav,train,0,1,wavefake_ajay,R,0.7525366544723511
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0060.wav,train,1,1,wavefake_ajay,WF4,0.7539282441139221
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0115.wav,train,1,1,wavefake_ajay,WF3,0.7469890713691711
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0120.wav,train,0,1,wavefake_ajay,R,0.7485212087631226
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0317.wav,train,1,1,wavefake_ajay,WF3,0.7468630075454712
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0306.wav,train,1,1,wavefake_ajay,WF6,0.7421037554740906
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0143.wav,train,1,1,wavefake_ajay,WF3,0.7441434264183044
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0401.wav,train,1,1,wavefake_ajay,WF6,0.7349891662597656
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0120.wav,train,1,1,wavefake_ajay,WF6,0.7410416603088379
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0249.wav,train,1,1,wavefake_ajay,WF2,0.7403777241706848
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0255.wav,train,1,1,wavefake_ajay,WF3,0.7427942156791687
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0349.wav,train,1,1,wavefake_ajay,WF6,0.7383698225021362
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0149.wav,train,1,1,wavefake_ajay,WF5,0.7474570870399475
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0268.wav,train,1,1,wavefake_ajay,WF6,0.7505455613136292
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0199.wav,train,1,1,wavefake_ajay,WF1,0.7494209408760071
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0024.wav,train,1,1,wavefake_ajay,WF6,0.7542200684547424
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0054.wav,train,1,1,wavefake_ajay,WF5,0.749269962310791
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0163.wav,train,1,1,wavefake_ajay,WF1,0.7449710965156555
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ027-0125.wav,train,1,1,wavefake_ajay,WF1,0.7354038953781128
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0067.wav,train,1,1,wavefake_ajay,WF5,0.7560168504714966
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0093.wav,train,1,1,wavefake_ajay,WF2,0.7378182411193848
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0145.wav,train,1,1,wavefake_ajay,WF4,0.7562319040298462
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0027.wav,train,1,1,wavefake_ajay,WF3,0.7350853681564331
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0160.wav,train,1,1,wavefake_ajay,WF1,0.7467206716537476
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0372.wav,train,0,1,wavefake_ajay,R,0.7486017942428589
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0025.wav,train,1,1,wavefake_ajay,WF5,0.7529838681221008
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0408.wav,train,1,1,wavefake_ajay,WF4,0.7460227012634277
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0071_WF1_1.wav,train,1,1,wavefake_ajay,WF1,0.7502340078353882
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0143.wav,train,1,1,wavefake_ajay,WF5,0.7389983534812927
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0124.wav,train,0,1,wavefake_ajay,R,0.7419211864471436
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0012.wav,train,1,1,wavefake_ajay,WF3,0.7476409673690796
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0008_WF5_1.wav,train,1,1,wavefake_ajay,WF5,0.7428211569786072
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0349_WF1_1.wav,train,1,1,wavefake_ajay,WF1,0.7390013337135315
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0401_R_1.wav,train,0,1,wavefake_ajay,R,0.7358826398849487
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0302.wav,train,1,1,wavefake_ajay,WF2,0.7400548458099365
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0127.wav,train,1,1,wavefake_ajay,WF6,0.7527506351470947
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0357.wav,train,1,1,wavefake_ajay,WF3,0.7372550964355469
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0180.wav,train,1,1,wavefake_ajay,WF5,0.7457984685897827
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0009.wav,train,1,1,wavefake_ajay,WF5,0.7465537786483765
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0025_WF3_1.wav,train,1,1,wavefake_ajay,WF3,0.7529838681221008
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0194.wav,train,1,1,wavefake_ajay,WF6,0.7531675696372986
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0412_WF2_1.wav,train,1,1,wavefake_ajay,WF2,0.7392460107803345
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0354.wav,train,1,1,wavefake_ajay,WF3,0.740879237651825
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0013.wav,train,1,1,wavefake_ajay,WF3,0.7581821084022522
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0270.wav,train,0,1,wavefake_ajay,R,0.7401297688484192
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0341.wav,train,1,1,wavefake_ajay,WF3,0.7393943667411804
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0140.wav,train,1,1,wavefake_ajay,WF4,0.7472106218338013
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0446.wav,train,1,1,wavefake_ajay,WF5,0.7453972101211548
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0377.wav,train,1,1,wavefake_ajay,WF5,0.746850848197937
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0394.wav,train,1,1,wavefake_ajay,WF1,0.7435603141784668
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0112.wav,train,1,1,wavefake_ajay,WF1,0.7480243444442749
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ045-0156.wav,train,1,1,wavefake_ajay,WF6,0.7468623518943787
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0262.wav,train,1,1,wavefake_ajay,WF2,0.7557545304298401
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0090.wav,train,1,1,wavefake_ajay,WF6,0.736750066280365
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0131.wav,train,1,1,wavefake_ajay,WF3,0.7413135170936584
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0159.wav,train,1,1,wavefake_ajay,WF2,0.7527093291282654
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0102.wav,train,1,1,wavefake_ajay,WF6,0.7399928569793701
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0379.wav,train,1,1,wavefake_ajay,WF6,0.7511902451515198
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0178.wav,train,1,1,wavefake_ajay,WF3,0.7439394593238831
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0363.wav,train,0,1,wavefake_ajay,R,0.7523787021636963
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0285.wav,train,1,1,wavefake_ajay,WF2,0.7507013082504272
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0007.wav,train,1,1,wavefake_ajay,WF2,0.7395563721656799
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0227.wav,train,1,1,wavefake_ajay,WF3,0.7492654919624329
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ042-0236.wav,train,1,1,wavefake_ajay,WF3,0.7426874041557312
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0439.wav,train,1,1,wavefake_ajay,WF4,0.7435892820358276
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0033.wav,train,1,1,wavefake_ajay,WF1,0.7417870759963989
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0323.wav,train,1,1,wavefake_ajay,WF6,0.7400494813919067
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0143.wav,train,1,1,wavefake_ajay,WF1,0.7413888573646545
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0211_WF1_1.wav,train,1,1,wavefake_ajay,WF1,0.7376906871795654
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0240.wav,train,0,1,wavefake_ajay,R,0.7386702299118042
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0289.wav,train,0,1,wavefake_ajay,R,0.7429202198982239
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0311.wav,train,1,1,wavefake_ajay,WF2,0.7476154565811157
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0107.wav,train,0,1,wavefake_ajay,R,0.7369539141654968
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0189.wav,train,0,1,wavefake_ajay,R,0.743202805519104
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0275.wav,train,1,1,wavefake_ajay,WF3,0.7375878095626831
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0163.wav,train,1,1,wavefake_ajay,WF2,0.7518748641014099
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0033_WF4_1.wav,train,1,1,wavefake_ajay,WF4,0.7417870759963989
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0154.wav,train,1,1,wavefake_ajay,WF2,0.757111132144928
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ034-0055.wav,train,1,1,wavefake_ajay,WF2,0.7319326996803284
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0246.wav,train,1,1,wavefake_ajay,WF6,0.7437486052513123
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0355.wav,train,1,1,wavefake_ajay,WF5,0.7435230016708374
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0073_WF6_1.wav,train,1,1,wavefake_ajay,WF6,0.749634325504303
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0180_WF2_1.wav,train,1,1,wavefake_ajay,WF2,0.7458742260932922
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0001.wav,train,1,1,wavefake_ajay,WF1,0.7452086806297302
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0375.wav,train,0,1,wavefake_ajay,R,0.7415516972541809
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0030.wav,train,0,1,wavefake_ajay,R,0.7511159181594849
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0358.wav,train,0,1,wavefake_ajay,R,0.7426233887672424
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0002.wav,train,0,1,wavefake_ajay,R,0.754841685295105
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0269.wav,train,1,1,wavefake_ajay,WF2,0.7492895126342773
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0271.wav,train,1,1,wavefake_ajay,WF2,0.7533061504364014
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0089.wav,train,1,1,wavefake_ajay,WF1,0.7465909719467163
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0301.wav,train,1,1,wavefake_ajay,WF3,0.7503596544265747
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0413.wav,train,1,1,wavefake_ajay,WF1,0.7537592649459839
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0024.wav,train,0,1,wavefake_ajay,R,0.7469580769538879
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0095.wav,train,1,1,wavefake_ajay,WF1,0.7362799048423767
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0345.wav,train,1,1,wavefake_ajay,WF4,0.7465777397155762
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0007.wav,train,1,1,wavefake_ajay,WF5,0.7439937591552734
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0186_R_1.wav,train,0,1,wavefake_ajay,R,0.7461549043655396
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0029_WF1_1.wav,train,1,1,wavefake_ajay,WF1,0.7748611569404602
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0217.wav,train,1,1,wavefake_ajay,WF5,0.7429220676422119
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0202.wav,train,1,1,wavefake_ajay,WF4,0.7468136548995972
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0383.wav,train,1,1,wavefake_ajay,WF5,0.7531531453132629
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0024_WF5_1.wav,train,1,1,wavefake_ajay,WF5,0.7576196789741516
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0106.wav,train,1,1,wavefake_ajay,WF5,0.753118634223938
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0191.wav,train,1,1,wavefake_ajay,WF6,0.7454469203948975
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0317_R_1.wav,train,0,1,wavefake_ajay,R,0.7534559369087219
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0364.wav,train,1,1,wavefake_ajay,WF3,0.7466303706169128
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0184.wav,train,1,1,wavefake_ajay,WF2,0.7540257573127747
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0119.wav,train,1,1,wavefake_ajay,WF4,0.7394521832466125
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0307.wav,train,1,1,wavefake_ajay,WF2,0.7487770915031433
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0425.wav,train,1,1,wavefake_ajay,WF5,0.7433723211288452
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0361.wav,train,1,1,wavefake_ajay,WF1,0.7465318441390991
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0109.wav,train,0,1,wavefake_ajay,R,0.7506865859031677
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0235.wav,train,0,1,wavefake_ajay,R,0.7385876178741455
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0252.wav,train,1,1,wavefake_ajay,WF4,0.7373384833335876
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0196.wav,train,1,1,wavefake_ajay,WF2,0.7485838532447815
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0270_WF4_1.wav,train,1,1,wavefake_ajay,WF4,0.7347620129585266
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0047.wav,train,1,1,wavefake_ajay,WF6,0.7393695116043091
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0170.wav,train,1,1,wavefake_ajay,WF6,0.742574155330658
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0309.wav,train,1,1,wavefake_ajay,WF3,0.7454869747161865
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0266.wav,train,1,1,wavefake_ajay,WF3,0.7428706884384155
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0184.wav,train,1,1,wavefake_ajay,WF3,0.7356545329093933
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0272.wav,train,1,1,wavefake_ajay,WF4,0.7396801710128784
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0241_WF1_1.wav,train,1,1,wavefake_ajay,WF1,0.7344523668289185
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0401.wav,train,1,1,wavefake_ajay,WF3,0.7413276433944702
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0300.wav,train,1,1,wavefake_ajay,WF4,0.7287072539329529
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0297.wav,train,0,1,wavefake_ajay,R,0.7439993619918823
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0007_WF3_1.wav,train,1,1,wavefake_ajay,WF3,0.7433240413665771
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ042-0246.wav,train,1,1,wavefake_ajay,WF2,0.750676155090332
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0266.wav,train,1,1,wavefake_ajay,WF3,0.7449027895927429
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0086.wav,train,1,1,wavefake_ajay,WF2,0.7564473748207092
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0384.wav,train,1,1,wavefake_ajay,WF4,0.756830632686615
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0073.wav,train,1,1,wavefake_ajay,WF2,0.7616157531738281
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0378.wav,train,1,1,wavefake_ajay,WF5,0.7487379312515259
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0181.wav,train,1,1,wavefake_ajay,WF6,0.7413604855537415
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0234.wav,train,1,1,wavefake_ajay,WF2,0.7461957931518555
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ034-0046.wav,train,1,1,wavefake_ajay,WF1,0.7466626763343811
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0043.wav,train,1,1,wavefake_ajay,WF1,0.7372170090675354
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0218.wav,train,1,1,wavefake_ajay,WF4,0.7486165165901184
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0316.wav,train,1,1,wavefake_ajay,WF2,0.7479678988456726
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0002.wav,train,1,1,wavefake_ajay,WF2,0.7472567558288574
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0296.wav,train,1,1,wavefake_ajay,WF4,0.757153332233429
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0179.wav,train,1,1,wavefake_ajay,WF4,0.7534868717193604
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0058.wav,train,1,1,wavefake_ajay,WF3,0.7477686405181885
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0084.wav,train,1,1,wavefake_ajay,WF3,0.7504205107688904
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0219.wav,train,1,1,wavefake_ajay,WF1,0.7454511523246765
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0404.wav,train,1,1,wavefake_ajay,WF4,0.7394810914993286
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ034-0055_R_1.wav,train,0,1,wavefake_ajay,R,0.7328835725784302
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0126.wav,train,1,1,wavefake_ajay,WF5,0.7508290410041809
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0100.wav,train,1,1,wavefake_ajay,WF6,0.7541117668151855
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0383_WF6_1.wav,train,1,1,wavefake_ajay,WF6,0.7500625252723694
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0335.wav,train,1,1,wavefake_ajay,WF3,0.7459418177604675
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0334.wav,train,1,1,wavefake_ajay,WF3,0.7414688467979431
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0279.wav,train,1,1,wavefake_ajay,WF3,0.7474087476730347
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0271_WF6_1.wav,train,1,1,wavefake_ajay,WF6,0.7586971521377563
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0070.wav,train,1,1,wavefake_ajay,WF6,0.7384012937545776
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0032.wav,train,1,1,wavefake_ajay,WF5,0.7543988823890686
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ027-0122.wav,train,1,1,wavefake_ajay,WF1,0.7356076240539551
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0416.wav,train,1,1,wavefake_ajay,WF3,0.7403779625892639
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0345.wav,train,1,1,wavefake_ajay,WF3,0.7479122281074524
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0343.wav,train,1,1,wavefake_ajay,WF6,0.7402457594871521
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0039.wav,train,1,1,wavefake_ajay,WF4,0.7522768378257751
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0155.wav,train,0,1,wavefake_ajay,R,0.7442218065261841
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0413_WF5_1.wav,train,1,1,wavefake_ajay,WF5,0.7552177906036377
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0199_WF5_1.wav,train,1,1,wavefake_ajay,WF5,0.7496074438095093
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0280.wav,train,1,1,wavefake_ajay,WF6,0.7479461431503296
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0238.wav,train,1,1,wavefake_ajay,WF5,0.747072160243988
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0428.wav,train,1,1,wavefake_ajay,WF3,0.7458037734031677
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0029_WF4_2.wav,train,1,1,wavefake_ajay,WF4,0.7631860375404358
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0153.wav,train,1,1,wavefake_ajay,WF2,0.7415107488632202
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0156.wav,train,1,1,wavefake_ajay,WF1,0.7442196011543274
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0361_R_1.wav,train,0,1,wavefake_ajay,R,0.7608662247657776
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0099.wav,train,1,1,wavefake_ajay,WF4,0.7398889660835266
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0244.wav,train,1,1,wavefake_ajay,WF3,0.7449778318405151
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0272.wav,train,1,1,wavefake_ajay,WF5,0.7464784383773804
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0093_WF6_1.wav,train,1,1,wavefake_ajay,WF6,0.7403369545936584
